index,Player,Year of Birth,G,WS,Seasons,WS/Season,Time line adjusted,Career Value,Three Best Years,5 year Total WS,Total
1918,Will Frazier,1943.0,153.0,4.6000000000000005,1.8658536585365855,2.465359477124183,14.3,0.903377847604085,1.5333333333333334,,
1919,Henry Sims,1991.0,135.0,4.6000000000000005,1.646341463414634,2.7940740740740746,19.1,0.903377847604085,1.5333333333333334,,
1920,Hank Rosenstein,1921.0,60.0,4.6,0.7317073170731707,6.286666666666666,12.1,0.9033778476040847,4.6,,
1921,Derrick Brown,1988.0,171.0,4.6,2.0853658536585367,2.205847953216374,18.8,0.9033778476040847,1.5333333333333332,,
1922,David Nwaba,1993.0,141.0,4.6,1.7195121951219512,2.6751773049645386,19.3,0.9033778476040847,1.5333333333333332,,
1923,Harold Ellis,1971.0,145.0,4.6,1.7682926829268293,2.6013793103448273,17.1,0.9033778476040847,1.5333333333333332,,
1925,Khem Birch,1993.0,92.0,4.6,1.1219512195121952,4.1,19.3,0.9033778476040847,2.3,,
1926,Russ Schoene,1961.0,290.0,4.6,3.5365853658536586,1.3006896551724136,16.1,0.9033778476040847,1.5999999999999999,,
1927,Taurean Prince,1995.0,196.0,4.6,2.3902439024390243,1.9244897959183673,19.5,0.9033778476040847,1.5333333333333332,,
1928,Mike Davis,1947.0,229.0,4.500000000000001,2.792682926829268,1.6113537117903933,14.7,0.8840864440078586,1.4333333333333336,,
1931,Ivan Johnson,1985.0,125.0,4.5,1.524390243902439,2.952,18.5,0.8840864440078585,2.25,,
1932,Brandon Ingram,1998.0,190.0,4.5,2.317073170731707,1.9421052631578948,19.8,0.8840864440078585,1.5,,
1933,Richard Dumas,1970.0,102.0,4.5,1.2439024390243902,3.6176470588235294,17.0,0.8840864440078585,1.5,,
1934,Raul Neto,1993.0,199.0,4.5,2.426829268292683,1.8542713567839197,19.3,0.8840864440078585,1.2666666666666668,,
1935,Jim Palmer,1934.0,196.0,4.5,2.3902439024390243,1.8826530612244898,13.4,0.8840864440078585,1.5,,
1936,Kirk Snyder,1984.0,211.0,4.5,2.573170731707317,1.7488151658767772,18.4,0.8840864440078585,1.5666666666666667,,
1937,Jordan Bell,1995.0,125.0,4.5,1.524390243902439,2.952,19.5,0.8840864440078585,2.25,,
1939,Derrick Jones Jr.,1998.0,112.0,4.4,1.3658536585365855,3.2214285714285715,19.8,0.8647798742138365,1.4666666666666668,,
1942,Don Henriksen,1930.0,138.0,4.4,1.6829268292682926,2.6144927536231886,13.0,0.8647798742138365,2.2,,
1943,Alexander Volkov,1965.0,149.0,4.4,1.8170731707317074,2.421476510067114,16.5,0.8647798742138365,2.2,,
1944,Shane Larkin,1993.0,256.0,4.4,3.1219512195121952,1.409375,19.3,0.8647798742138365,1.5,,
1947,Šarūnas Jasikevičius,1977.0,138.0,4.4,1.6829268292682926,2.6144927536231886,17.7,0.8647798742138365,2.2,,
1948,Bob Portman,1948.0,221.0,4.3999999999999995,2.6951219512195124,1.6325791855203617,14.8,0.8647798742138364,1.2999999999999998,,
1949,Mike McCarron,1923.0,68.0,4.300000000000001,0.8292682926829268,5.18529411764706,12.3,0.8454581203303186,2.1500000000000004,,
1950,Grady Lewis,1918.0,139.0,4.300000000000001,1.6951219512195121,2.536690647482015,11.8,0.8454581203303186,1.4333333333333333,,
1951,Jack Givens,1957.0,156.0,4.300000000000001,1.9024390243902438,2.2602564102564107,15.7,0.8454581203303186,2.1500000000000004,,
1955,Ossie Schectman,1920.0,54.0,4.3,0.6585365853658537,6.529629629629629,12.0,0.8454581203303184,4.3,,
1956,John Oldham,1924.0,127.0,4.3,1.548780487804878,2.7763779527559054,12.4,0.8454581203303184,2.15,,
1957,Larry Bunce,1946.0,129.0,4.3,1.5731707317073171,2.733333333333333,14.6,0.8454581203303184,2.15,,
1958,Dick Schulz,1917.0,205.0,4.3,2.5,1.72,11.7,0.8454581203303184,1.4333333333333333,,
1959,Sasha Danilović,1971.0,75.0,4.3,0.9146341463414634,4.701333333333333,17.1,0.8454581203303184,2.15,,
1960,Milt Schoon,1923.0,103.0,4.3,1.2560975609756098,3.423300970873786,12.3,0.8454581203303184,2.15,,
1962,Jonathan Isaac,1998.0,102.0,4.2,1.2439024390243902,3.376470588235294,19.8,0.8261211644374509,2.1,,
1963,Joe Holup,1935.0,192.0,4.2,2.341463414634146,1.7937500000000002,13.5,0.8261211644374509,1.4000000000000001,,
1964,Blackie Towery,1921.0,128.0,4.2,1.5609756097560976,2.690625,12.1,0.8261211644374509,2.1,,
1965,Harold Miner,1972.0,200.0,4.2,2.4390243902439024,1.7220000000000002,17.2,0.8261211644374509,1.5333333333333334,,
1968,Charles Pittman,1959.0,234.0,4.2,2.8536585365853657,1.471794871794872,15.9,0.8261211644374509,1.366666666666667,,
1969,Dick Holub,1922.0,48.0,4.2,0.5853658536585366,7.175000000000001,12.2,0.8261211644374509,4.2,,
1970,Kenny Fields,1963.0,184.0,4.2,2.2439024390243905,1.8717391304347826,16.3,0.8261211644374509,1.4000000000000001,,
1971,Pete Cross,1949.0,182.0,4.2,2.2195121951219514,1.8923076923076922,14.9,0.8261211644374509,1.4000000000000001,,
1974,Ira Terrell,1955.0,127.0,4.2,1.548780487804878,2.7118110236220474,15.5,0.8261211644374509,2.1,,
1976,Steven Kramer,1945.0,124.0,4.2,1.5121951219512195,2.7774193548387096,14.5,0.8261211644374509,1.3999999999999997,,
1978,Gene Englund,1918.0,46.0,4.2,0.5609756097560976,7.48695652173913,11.8,0.8261211644374509,4.2,,
1979,Kenny Rollins,1924.0,168.0,4.199999999999999,2.048780487804878,2.05,12.4,0.8261211644374507,1.3999999999999997,,
1980,Charlie Black,1922.0,136.0,4.199999999999999,1.6585365853658536,2.5323529411764705,12.2,0.8261211644374507,1.3999999999999997,,
1982,Marty Byrnes,1957.0,263.0,4.199999999999999,3.207317073170732,1.309505703422053,15.7,0.8261211644374507,1.4000000000000001,,
1983,Tom Marshall,1931.0,168.0,4.1000000000000005,2.048780487804878,2.001190476190476,13.1,0.8067689885871704,1.4666666666666668,,
1985,Derrick White,1995.0,84.0,4.1,1.024390243902439,4.002380952380952,19.5,0.8067689885871704,2.05,,
1987,Dirk Minniefield,1961.0,222.0,4.1,2.707317073170732,1.5144144144144143,16.1,0.8067689885871704,1.3666666666666665,,
1988,Courtney Alexander,1978.0,187.0,4.1,2.2804878048780486,1.797860962566845,17.8,0.8067689885871704,1.366666666666667,,
1989,Max Morris,1926.0,62.0,4.1,0.7560975609756098,5.42258064516129,12.6,0.8067689885871704,4.1,,
1991,Walter Herrmann,1980.0,152.0,4.1,1.853658536585366,2.2118421052631576,18.0,0.8067689885871704,1.3666666666666665,,
1994,Terrance Ferguson,1999.0,135.0,4.0,1.646341463414634,2.4296296296296296,19.9,0.7874015748031495,2.0,,
1995,Jimmy O'Brien,1951.0,303.0,4.0,3.6951219512195124,1.0825082508250825,15.1,0.7874015748031495,1.2666666666666666,,
1996,Jan Veselý,1991.0,162.0,4.0,1.975609756097561,2.0246913580246915,19.1,0.7874015748031495,1.3333333333333333,,
1997,Marcus Liberty,1969.0,267.0,4.0,3.2560975609756095,1.2284644194756555,16.9,0.7874015748031495,1.5,,
1998,Ryan Arcidiacono,1995.0,105.0,4.0,1.2804878048780488,3.123809523809524,19.5,0.7874015748031495,2.0,,
1999,Sidney Lowe,1960.0,193.0,4.0,2.3536585365853657,1.6994818652849741,16.0,0.7874015748031495,1.2333333333333334,,
2000,Dennis Hamilton,1945.0,144.0,4.0,1.7560975609756098,2.2777777777777777,14.5,0.7874015748031495,1.3333333333333333,,
2001,Evan Eschmeyer,1976.0,153.0,3.9000000000000004,1.8658536585365855,2.0901960784313727,17.6,0.7680189050807406,1.2333333333333334,,
2002,Byron Houston,1970.0,214.0,3.9000000000000004,2.6097560975609757,1.4943925233644861,17.0,0.7680189050807406,1.1333333333333335,,
2003,Gary Melchionni,1951.0,137.0,3.9000000000000004,1.670731707317073,2.334306569343066,15.1,0.7680189050807406,1.9500000000000002,,
2008,Torrey Craig,1991.0,114.0,3.9,1.3902439024390243,2.805263157894737,19.1,0.7680189050807406,1.95,,
2009,Julian Wright,1988.0,231.0,3.9,2.817073170731707,1.3844155844155845,18.8,0.7680189050807406,1.0999999999999999,,
2010,Justin Jackson,1996.0,149.0,3.9,1.8170731707317074,2.1463087248322146,19.6,0.7680189050807406,1.95,,
2011,Johnny Payak,1927.0,120.0,3.9,1.4634146341463414,2.665,12.7,0.7680189050807406,1.95,,
2012,Clifford Rozier,1973.0,173.0,3.9,2.1097560975609757,1.8485549132947976,17.3,0.7680189050807406,1.3333333333333333,,
2015,Steve Bracey,1951.0,187.0,3.9,2.2804878048780486,1.7101604278074867,15.1,0.7680189050807406,1.3,,
2017,Aubrey Davis,1922.0,59.0,3.9,0.7195121951219512,5.420338983050848,12.2,0.7680189050807406,3.9,,
2020,Corky Devlin,1932.0,210.0,3.8,2.5609756097560976,1.4838095238095237,13.2,0.7486209613869188,1.2666666666666666,,
2021,Bob Quick,1947.0,124.0,3.8,1.5121951219512195,2.5129032258064514,14.7,0.7486209613869188,1.1666666666666667,,
2025,Frankie Baumholtz,1919.0,45.0,3.8,0.5487804878048781,6.924444444444443,11.9,0.7486209613869188,3.8,,
2026,Keith Lee,1963.0,182.0,3.8,2.2195121951219514,1.7120879120879118,16.3,0.7486209613869188,1.2666666666666666,,
2028,Kevin O'Shea,1926.0,174.0,3.8,2.1219512195121952,1.7908045977011493,12.6,0.7486209613869188,1.2666666666666666,,
2029,Chink Crossin,1924.0,147.0,3.8,1.7926829268292683,2.1197278911564625,12.4,0.7486209613869188,1.2666666666666666,,
2030,Mickey Rottner,1920.0,100.0,3.7,1.2195121951219512,3.0340000000000003,12.0,0.7292077256602286,1.85,,
2031,Giff Roux,1924.0,151.0,3.7,1.8414634146341464,2.009271523178808,12.4,0.7292077256602286,1.2333333333333334,,
2033,Justin Hamilton,1991.0,113.0,3.7,1.3780487804878048,2.6849557522123897,19.1,0.7292077256602286,1.2333333333333334,,
2034,Harry Zeller,1920.0,48.0,3.7,0.5853658536585366,6.320833333333334,12.0,0.7292077256602286,3.7,,
2035,Dave Minor,1923.0,116.0,3.7,1.4146341463414633,2.6155172413793104,12.3,0.7292077256602286,1.85,,
2036,Mike Iuzzolino,1968.0,122.0,3.7,1.4878048780487805,2.4868852459016395,16.8,0.7292077256602286,1.85,,
2037,Frank Kudelka,1926.0,228.0,3.6999999999999997,2.7804878048780486,1.330701754385965,12.6,0.7292077256602286,1.2333333333333332,,
2038,Irv Rothenberg,1922.0,131.0,3.6999999999999997,1.5975609756097562,2.3160305343511447,12.2,0.7292077256602286,1.2333333333333332,,
2039,Jim Bradley,1953.0,98.0,3.6999999999999997,1.1951219512195121,3.095918367346939,15.3,0.7292077256602286,1.2333333333333332,,
2040,Jon Brockman,1988.0,150.0,3.6999999999999997,1.829268292682927,2.0226666666666664,18.8,0.7292077256602286,1.2333333333333332,,
2041,Marvin Bagley III,2000.0,62.0,3.6,0.7560975609756098,4.7612903225806456,20.0,0.7097791798107256,3.6,,
2043,Kenny Battle,1965.0,134.0,3.6,1.6341463414634145,2.202985074626866,16.5,0.7097791798107256,1.1666666666666667,,
2044,Deyonta Davis,1997.0,107.0,3.6,1.3048780487804879,2.758878504672897,19.7,0.7097791798107256,1.2,,
2045,Quinn Cook,1994.0,121.0,3.6,1.475609756097561,2.4396694214876034,19.4,0.7097791798107256,1.2000000000000002,,
2046,Landry Shamet,1998.0,79.0,3.6,0.9634146341463414,3.736708860759494,19.8,0.7097791798107256,3.6,,
2047,Rashad McCants,1985.0,249.0,3.6,3.0365853658536586,1.1855421686746987,18.5,0.7097791798107256,1.3,,
2048,Jack Molinas,1932.0,32.0,3.6,0.3902439024390244,9.225,13.2,0.7097791798107256,3.6,,
2049,Lonzo Ball,1998.0,99.0,3.6,1.2073170731707317,2.981818181818182,19.8,0.7097791798107256,1.8,,
2053,Ed Mikan,1926.0,323.0,3.5999999999999996,3.9390243902439024,0.9139318885448916,12.6,0.7097791798107256,1.4333333333333333,,
2056,Don Rehfeldt,1927.0,98.0,3.5,1.1951219512195121,2.928571428571429,12.7,0.6903353057199211,1.75,,
2057,Zach Collins,1998.0,143.0,3.5,1.7439024390243902,2.006993006993007,19.8,0.6903353057199211,1.75,,
2058,Andrew Anderson,1946.0,194.0,3.5,2.3658536585365852,1.4793814432989691,14.6,0.6903353057199211,1.1666666666666667,,
2059,Richie Regan,1931.0,215.0,3.5,2.6219512195121952,1.3348837209302324,13.1,0.6903353057199211,1.1666666666666667,,
2061,Gary Keller,1945.0,122.0,3.5,1.4878048780487805,2.3524590163934427,14.5,0.6903353057199211,1.75,,
2062,Joe Kopicki,1961.0,118.0,3.4999999999999996,1.4390243902439024,2.432203389830508,16.1,0.6903353057199211,1.1666666666666667,,
2067,Hank Whitney,1940.0,145.0,3.4,1.7682926829268293,1.9227586206896552,14.0,0.6708760852407261,1.1333333333333335,,
2068,Cecil Hankins,1922.0,80.0,3.4,0.975609756097561,3.485,12.2,0.6708760852407261,1.7,,
2069,Tal Skinner,1953.0,145.0,3.4,1.7682926829268293,1.9227586206896552,15.3,0.6708760852407261,1.7,,
2070,Leary Lentz,1946.0,148.0,3.4,1.8048780487804879,1.8837837837837836,14.6,0.6708760852407261,1.7,,
2071,Jerry Harkness,1941.0,86.0,3.4,1.048780487804878,3.241860465116279,14.1,0.6708760852407261,1.1333333333333333,,
2072,Steve Green,1954.0,205.0,3.4,2.5,1.3599999999999999,15.4,0.6708760852407261,1.0,,
2076,Rudy Macklin,1959.0,160.0,3.3000000000000003,1.951219512195122,1.6912500000000001,15.9,0.6514015001973944,1.1,,
2079,Chris Johnson,1991.0,139.0,3.3000000000000003,1.6951219512195121,1.9467625899280578,19.1,0.6514015001973944,1.0999999999999999,,
2082,Jaren Jackson Jr.,2000.0,58.0,3.3,0.7073170731707317,4.665517241379311,20.0,0.6514015001973943,3.3,,
2083,Ivan Rabb,1998.0,85.0,3.3,1.0365853658536586,3.1835294117647055,19.8,0.6514015001973943,1.65,,
2084,Stanley Johnson,1997.0,285.0,3.3,3.475609756097561,0.9494736842105262,19.7,0.6514015001973943,0.9666666666666667,,
2085,Shai Gilgeous-Alexander,1999.0,82.0,3.3,1.0,3.3,19.9,0.6514015001973943,3.3,,
2086,Trae Young,1999.0,81.0,3.3,0.9878048780487805,3.3407407407407406,19.9,0.6514015001973943,3.3,,
2087,Fred LaCour,1939.0,144.0,3.3,1.7560975609756098,1.8791666666666667,13.9,0.6514015001973943,1.0999999999999999,,
2088,Tony Farmer,1970.0,101.0,3.3,1.2317073170731707,2.679207920792079,17.0,0.6514015001973943,1.65,,
2093,Jarell Martin,1995.0,184.0,3.2,2.2439024390243905,1.4260869565217391,19.5,0.631911532385466,0.9,,
2094,Keith Herron,1957.0,124.0,3.2,1.5121951219512195,2.1161290322580646,15.7,0.631911532385466,1.0666666666666667,,
2095,Steve Alford,1965.0,169.0,3.2,2.0609756097560976,1.5526627218934912,16.5,0.631911532385466,0.9666666666666667,,
2096,Tom Workman,1945.0,123.0,3.2,1.5,2.1333333333333333,14.5,0.631911532385466,1.0333333333333334,,
2097,George Johnson,1957.0,81.0,3.2,0.9878048780487805,3.2395061728395063,15.7,0.631911532385466,3.2,,
2098,Chris Smith,1971.0,224.0,3.2,2.731707317073171,1.1714285714285715,17.1,0.631911532385466,1.0666666666666667,,
2099,Ray Kuka,1923.0,52.0,3.2,0.6341463414634146,5.046153846153846,12.3,0.631911532385466,1.6,,
2100,Dejounte Murray,1997.0,119.0,3.2,1.451219512195122,2.205042016806723,19.7,0.631911532385466,1.6,,
2101,Alexey Shved,1989.0,182.0,3.2,2.2195121951219514,1.4417582417582417,18.9,0.631911532385466,1.0666666666666667,,
2102,Joel Freeland,1988.0,151.0,3.2,1.8414634146341464,1.737748344370861,18.8,0.631911532385466,1.0666666666666667,,
2104,Billy Schaeffer,1952.0,137.0,3.2,1.670731707317073,1.9153284671532849,15.2,0.631911532385466,1.0666666666666667,,
2105,Andrew Harrison,1995.0,145.0,3.1999999999999997,1.7682926829268293,1.809655172413793,19.5,0.6319115323854659,1.0666666666666667,,
2109,Ryan Kelly,1992.0,163.0,3.1000000000000005,1.9878048780487805,1.559509202453988,19.2,0.6124061635717108,1.0000000000000002,,
2110,Jorge Garbajosa,1978.0,74.0,3.1,0.9024390243902439,3.4351351351351354,17.8,0.6124061635717107,1.55,,
2111,Joe DePre,1948.0,119.0,3.1,1.451219512195122,2.1361344537815126,14.8,0.6124061635717107,1.0333333333333334,,
2112,Bob Elliott,1956.0,141.0,3.1,1.7195121951219512,1.8028368794326242,15.6,0.6124061635717107,1.0333333333333334,,
2114,Fred Saunders,1952.0,210.0,3.1,2.5609756097560976,1.2104761904761905,15.2,0.6124061635717107,1.0,,
2115,Boo Ellis,1937.0,118.0,3.1,1.4390243902439024,2.1542372881355933,13.7,0.6124061635717107,1.55,,
2116,Warren Perkins,1923.0,126.0,3.1,1.5365853658536586,2.0174603174603174,12.3,0.6124061635717107,1.55,,
2117,Ralph O'Brien,1929.0,119.0,3.1,1.451219512195122,2.1361344537815126,12.9,0.6124061635717107,1.55,,
2118,Mike Pratt,1949.0,143.0,3.1,1.7439024390243902,1.7776223776223776,14.9,0.6124061635717107,1.55,,
2119,Al Masino,1929.0,99.0,3.1,1.2073170731707317,2.567676767676768,12.9,0.6124061635717107,1.55,,
2120,Bill Hosket,1947.0,143.0,3.1,1.7439024390243902,1.7776223776223776,14.7,0.6124061635717107,0.8666666666666667,,
2121,Don Lofgran,1930.0,209.0,3.1,2.548780487804878,1.2162679425837322,13.0,0.6124061635717107,1.0333333333333334,,
2122,George Tinsley,1947.0,133.0,3.1,1.6219512195121952,1.9112781954887217,14.7,0.6124061635717107,1.55,,
2123,Chips Sobek,1921.0,60.0,3.1,0.7317073170731707,4.236666666666667,12.1,0.6124061635717107,3.1,,
2124,Joe Dolhon,1928.0,77.0,3.1,0.9390243902439024,3.3012987012987014,12.8,0.6124061635717107,1.55,,
2125,Denzel Valentine,1994.0,134.0,3.1,1.6341463414634145,1.8970149253731345,19.4,0.6124061635717107,1.55,,
2126,David Harrison,1983.0,189.0,3.0999999999999996,2.3048780487804876,1.344973544973545,18.3,0.6124061635717106,1.0999999999999999,,
2129,Felipe López,1975.0,249.0,3.0999999999999996,3.0365853658536586,1.020883534136546,17.5,0.6124061635717106,0.9333333333333332,,
2133,Kedrick Brown,1982.0,143.0,3.0,1.7439024390243902,1.7202797202797202,18.2,0.5928853754940712,0.9666666666666667,,
2134,Charlie Hardnett,1939.0,164.0,3.0,2.0,1.5,13.9,0.5928853754940712,1.0,,
2137,Bulbs Ehlers,1924.0,99.0,3.0,1.2073170731707317,2.484848484848485,12.4,0.5928853754940712,1.5,,
2138,Mickaël Gelabale,1984.0,145.0,3.0,1.7682926829268293,1.696551724137931,18.4,0.5928853754940712,1.0,,
2139,Ante Žižić,1997.0,91.0,3.0,1.1097560975609757,2.703296703296703,19.7,0.5928853754940712,1.5,,
2140,George Johnson,1948.0,136.0,3.0,1.6585365853658536,1.8088235294117647,14.8,0.5928853754940712,0.9666666666666667,,
2141,Skal Labissière,1997.0,115.0,3.0,1.4024390243902438,2.139130434782609,19.7,0.5928853754940712,1.0,,
2142,Gerard King,1973.0,126.0,3.0,1.5365853658536586,1.9523809523809523,17.3,0.5928853754940712,1.0,,
2144,Sean Williams,1987.0,137.0,2.9999999999999996,1.670731707317073,1.7956204379562042,18.7,0.592885375494071,1.0666666666666667,,
2147,Kevin Joyce,1952.0,180.0,2.9000000000000004,2.1951219512195124,1.3211111111111111,15.2,0.5733491498616055,0.9666666666666668,,
2148,Michael Wiley,1958.0,94.0,2.9000000000000004,1.146341463414634,2.5297872340425536,15.8,0.5733491498616055,1.4500000000000002,,
2150,Chris Copeland,1985.0,171.0,2.9,2.0853658536585367,1.3906432748538011,18.5,0.5733491498616053,1.0,,
2151,Miles Bridges,1999.0,80.0,2.9,0.975609756097561,2.9725,19.9,0.5733491498616053,2.9,,
2152,Trajan Langdon,1977.0,119.0,2.9,1.451219512195122,1.9983193277310924,17.7,0.5733491498616053,0.9666666666666667,,
2154,Charles Jones,1962.0,78.0,2.9,0.9512195121951219,3.0487179487179485,16.2,0.5733491498616053,2.9,,
2155,Mikal Bridges,1997.0,82.0,2.9,1.0,2.9,19.7,0.5733491498616053,2.9,,
2156,Bubbles Hawkins,1955.0,103.0,2.9,1.2560975609756098,2.3087378640776697,15.5,0.5733491498616053,0.9333333333333332,,
2157,Danuel House,1994.0,63.0,2.9,0.7682926829268293,3.7746031746031745,19.4,0.5733491498616053,0.9666666666666667,,
2160,Audie Norris,1961.0,187.0,2.9,2.2804878048780486,1.2716577540106953,16.1,0.5733491498616053,0.9666666666666667,,
2161,Pero Antić,1983.0,113.0,2.9,1.3780487804878048,2.104424778761062,18.3,0.5733491498616053,1.45,,
2162,Harold Brown,1924.0,54.0,2.9,0.6585365853658537,4.4037037037037035,12.4,0.5733491498616053,2.9,,
2163,George Munroe,1922.0,80.0,2.9,0.975609756097561,2.9725,12.2,0.5733491498616053,1.45,,
2164,Lonny Baxter,1979.0,162.0,2.8999999999999995,1.975609756097561,1.467901234567901,17.9,0.5733491498616052,1.0333333333333332,,
2166,Tommie Bowens,1941.0,211.0,2.8,2.573170731707317,1.0881516587677724,14.1,0.5537974683544303,0.9333333333333332,,
2168,Joey Dorsey,1984.0,130.0,2.8,1.5853658536585367,1.766153846153846,18.4,0.5537974683544303,0.9333333333333335,,
2169,Art Spector,1921.0,169.0,2.8,2.0609756097560976,1.3585798816568047,12.1,0.5537974683544303,1.0,,
2170,Gale Bishop,1923.0,56.0,2.8,0.6829268292682927,4.1,12.3,0.5537974683544303,2.8,,
2171,Patrick McCaw,1996.0,157.0,2.8,1.9146341463414633,1.462420382165605,19.6,0.5537974683544303,0.9333333333333332,,
2172,Jim Paxson,1933.0,138.0,2.8,1.6829268292682926,1.663768115942029,13.3,0.5537974683544303,1.4,,
2173,Dante Exum,1996.0,204.0,2.8,2.4878048780487805,1.1254901960784314,19.6,0.5537974683544303,0.9666666666666668,,
2174,Mike Flynn,1954.0,211.0,2.8,2.573170731707317,1.0881516587677724,15.4,0.5537974683544303,0.9333333333333332,,
2175,Richie Frahm,1978.0,140.0,2.8,1.7073170731707317,1.64,17.8,0.5537974683544303,1.0,,
2176,Sterling Brown,1996.0,112.0,2.8,1.3658536585365855,2.05,19.6,0.5537974683544303,1.4,,
2177,Chris Anstey,1975.0,155.0,2.8,1.8902439024390243,1.481290322580645,17.5,0.5537974683544303,0.9333333333333332,,
2179,Bill Bunting,1948.0,145.0,2.7,1.7682926829268293,1.526896551724138,14.8,0.5342303126236645,0.9,,
2180,Treveon Graham,1994.0,125.0,2.7,1.524390243902439,1.7712,19.4,0.5342303126236645,0.8999999999999999,,
2183,Don Carlos,1945.0,56.0,2.7,0.6829268292682927,3.9535714285714287,14.5,0.5342303126236645,2.7,,
2184,Don Sunderlage,1930.0,113.0,2.7,1.3780487804878048,1.9592920353982304,13.0,0.5342303126236645,1.35,,
2185,Dee Gibson,1924.0,44.0,2.7,0.5365853658536586,5.031818181818182,12.4,0.5342303126236645,2.7,,
2186,Billy Shepherd,1950.0,169.0,2.7,2.0609756097560976,1.3100591715976333,15.0,0.5342303126236645,0.9,,
2187,Ron Bonham,1943.0,118.0,2.7,1.4390243902439024,1.8762711864406783,14.3,0.5342303126236645,0.9,,
2188,Jake Layman,1995.0,141.0,2.7,1.7195121951219512,1.570212765957447,19.5,0.5342303126236645,0.9,,
2190,Johnny Macknowski,1923.0,117.0,2.6999999999999997,1.4268292682926829,1.8923076923076922,12.3,0.5342303126236644,1.3499999999999999,,
2192,Earl Williams,1952.0,146.0,2.6999999999999997,1.7804878048780488,1.5164383561643835,15.2,0.5342303126236644,0.8999999999999999,,
2193,Derrick Chievous,1968.0,154.0,2.6999999999999997,1.8780487804878048,1.4376623376623376,16.8,0.5342303126236644,0.8999999999999999,,
2194,Win Wilfong,1934.0,268.0,2.6000000000000005,3.268292682926829,0.7955223880597017,13.4,0.5146476642913699,0.9666666666666668,,
2195,Chris McNealy,1962.0,108.0,2.6000000000000005,1.3170731707317074,1.9740740740740743,16.2,0.5146476642913699,0.8666666666666668,,
2196,Calvin Garrett,1957.0,166.0,2.6,2.024390243902439,1.2843373493975905,15.7,0.5146476642913698,0.8666666666666667,,
2197,Leo Klier,1924.0,113.0,2.6,1.3780487804878048,1.8867256637168144,12.4,0.5146476642913698,1.3,,
2198,Jim Holstein,1931.0,225.0,2.6,2.7439024390243905,0.9475555555555555,13.1,0.5146476642913698,0.8666666666666667,,
2199,Sean May,1985.0,119.0,2.6,1.451219512195122,1.7915966386554623,18.5,0.5146476642913698,0.9666666666666667,,
2200,Nick Calathes,1990.0,129.0,2.6,1.5731707317073171,1.6527131782945736,19.0,0.5146476642913698,1.3,,
2201,Jerry Eaves,1960.0,168.0,2.6,2.048780487804878,1.269047619047619,16.0,0.5146476642913698,0.9,,
2202,Tommy Kron,1944.0,224.0,2.6,2.731707317073171,0.9517857142857142,14.4,0.5146476642913698,0.9666666666666668,,
2204,J.J. Anderson,1961.0,157.0,2.6,1.9146341463414633,1.3579617834394906,16.1,0.5146476642913698,0.8666666666666667,,
2205,Derrick Alston,1973.0,139.0,2.6,1.6951219512195121,1.533812949640288,17.3,0.5146476642913698,0.8666666666666667,,
2206,Marlon Maxey,1970.0,98.0,2.6,1.1951219512195121,2.175510204081633,17.0,0.5146476642913698,1.3,,
2208,Ticky Burden,1954.0,134.0,2.6,1.6341463414634145,1.591044776119403,15.4,0.5146476642913698,0.8666666666666667,,
2210,Tom King,1925.0,58.0,2.6,0.7073170731707317,3.6758620689655177,12.5,0.5146476642913698,2.6,,
2211,Jalen Brunson,1997.0,73.0,2.6,0.8902439024390244,2.9205479452054797,19.7,0.5146476642913698,2.6,,
2212,Sean Kilpatrick,1990.0,157.0,2.6,1.9146341463414633,1.3579617834394906,19.0,0.5146476642913698,0.8333333333333334,,
2213,Wesley Iwundu,1995.0,130.0,2.5999999999999996,1.5853658536585367,1.6399999999999997,19.5,0.5146476642913697,1.2999999999999998,,
2214,Bayard Forrest,1955.0,139.0,2.5999999999999996,1.6951219512195121,1.5338129496402877,15.5,0.5146476642913697,1.2999999999999998,,
2215,Alan Williams,1993.0,67.0,2.5000000000000004,0.8170731707317073,3.059701492537314,19.3,0.49504950495049516,0.8333333333333335,,
2217,Lawrence Roberts,1983.0,87.0,2.5,1.0609756097560976,2.3563218390804597,18.3,0.49504950495049505,1.25,,
2218,Larry Micheaux,1961.0,96.0,2.5,1.170731707317073,2.135416666666667,16.1,0.49504950495049505,1.25,,
2221,Kevin Loder,1960.0,148.0,2.5,1.8048780487804879,1.385135135135135,16.0,0.49504950495049505,0.8333333333333334,,
2222,Mel Nowell,1940.0,115.0,2.5,1.4024390243902438,1.782608695652174,14.0,0.49504950495049505,1.25,,
2223,Hal Tidrick,1916.0,61.0,2.5,0.7439024390243902,3.360655737704918,11.6,0.49504950495049505,2.5,,
2224,Ed Sherod,1960.0,64.0,2.5,0.7804878048780488,3.203125,16.0,0.49504950495049505,2.5,,
2225,John Shasky,1965.0,136.0,2.5,1.6585365853658536,1.5073529411764706,16.5,0.49504950495049505,0.8333333333333331,,
2226,Ollie Mack,1958.0,128.0,2.5,1.5609756097560976,1.6015625,15.8,0.49504950495049505,0.8333333333333334,,
2227,Mike Harper,1958.0,123.0,2.5,1.5,1.6666666666666667,15.8,0.49504950495049505,1.25,,
2228,Mel Payton,1927.0,111.0,2.5,1.353658536585366,1.8468468468468466,12.7,0.49504950495049505,1.25,,
